,emphasized,actual,sentiment
13751,baaaaaaaaaaad,bad,2
13752,bbbbbbbbbbbbbbbad,bad,2
13753,bbbbbbbad,bad,2
13754,baddddddddddd,bad,2
13755,baaad,bad,2
13756,baaaaaaaaaaaaad,bad,2
13757,bbad,bad,2
13758,bbbbbbbbbbbbbbbad,bad,2
13759,baaaaaaaaaaad,bad,2
13760,baaaaaaaad,bad,2
13761,baad,bad,2
13762,baaaaaaaaaaaaaaad,bad,2
13763,badddddd,bad,2
13764,baddddddddddd,bad,2
13765,baaaaaaaad,bad,2
13766,badddddddddddddd,bad,2
13767,bbbbbbad,bad,2
13768,bbbad,bad,2
13769,baaaaaaaaaaad,bad,2
13770,baddd,bad,2
13771,baaaaaad,bad,2
13772,bbbbbbbbbbbbbbad,bad,2
13773,badddddddddddddd,bad,2
13774,baaaaaad,bad,2
13775,badddddddd,bad,2
13776,bbbbbbbad,bad,2
13777,bbbbbbbad,bad,2
13778,badddddd,bad,2
13779,baaaaaaaad,bad,2
13780,baaaaaaaad,bad,2
13781,baaaaad,bad,2
13782,baaaaaaaaaad,bad,2
13783,badddddddddd,bad,2
13784,baaaaaaaaaad,bad,2
13785,bbbbbbbbbbbbbad,bad,2
13786,baaaaaaaaaaaad,bad,2
13787,bbbbbbbbbbbbbad,bad,2
13788,baaad,bad,2
13789,baaaad,bad,2
13790,baddddddd,bad,2
13791,baaaaaaaaaaad,bad,2
13792,baad,bad,2
13793,baddddddddddddd,bad,2
13794,bbbbbbbbbbbbbbbad,bad,2
13795,baaaad,bad,2
13796,bbbbbbbbad,bad,2
13797,baaaaaaaaaad,bad,2
13798,baaad,bad,2
13799,badddddddddddddd,bad,2
13800,baaaaad,bad,2
13801,bbbbbbbbbbbbad,bad,2
13802,baddddddddddddddd,bad,2
13803,baaaaaaaaad,bad,2
13804,bbbbbbbbbbbad,bad,2
13805,baaaaaaaaaad,bad,2
13806,baddddddd,bad,2
13807,baaaaad,bad,2
13808,baaaaaaaaad,bad,2
13809,baaaaaad,bad,2
13810,baaaaaaaad,bad,2
13811,baaaaaaaaaaad,bad,2
13812,baddddddddddddddd,bad,2
13813,bbbad,bad,2
13814,bbbbbbbbbbbbbbbad,bad,2
13815,baddddd,bad,2
13816,baaaaad,bad,2
13817,badddddd,bad,2
13818,baaaaad,bad,2
13819,baaaaaaad,bad,2
13820,bbbbbbbbbad,bad,2
13821,bbbbbbad,bad,2
13822,baaaaaaaaaaaaaad,bad,2
13823,baddddd,bad,2
13824,baaaaaaaaaaaad,bad,2
13825,baddddddddddd,bad,2
13826,badddddddd,bad,2
13827,baaaaaaaaaaad,bad,2
13828,badd,bad,2
13829,baddddddddddddd,bad,2
13830,baaaaaaaaaaaaad,bad,2
13831,baddddddddd,bad,2
13832,baaaaaaaad,bad,2
13833,badddddddddddddd,bad,2
13834,baaaaaaad,bad,2
13835,bbbbbbbbad,bad,2
13836,bbbbbad,bad,2
13837,bbbbbbbbad,bad,2
13838,baaaaaaad,bad,2
13839,bbbbbbbbbbbbbad,bad,2
13840,bbbad,bad,2
13841,badddddddd,bad,2
13842,baddd,bad,2
13843,badddd,bad,2
13844,baaaaad,bad,2
13845,baaaaaad,bad,2
13846,bbbbbbbbbbbbbbad,bad,2
13847,baaaad,bad,2
13848,baaaaaad,bad,2
13849,baaaaaaaad,bad,2
13850,bbbbad,bad,2
13851,baaaaaaaaaad,bad,2
13852,baddddddddddddd,bad,2
13853,bbbbbbbad,bad,2
13854,baaaaaaaaaaaaaaad,bad,2
13855,baaaaaad,bad,2
13856,badddddddddddd,bad,2
13857,baaaaaaaad,bad,2
13858,baaaaaaaaaaaaad,bad,2
13859,bbbbbbbbad,bad,2
13860,baaad,bad,2
13861,bbbbbbbbad,bad,2
13862,baaaaaaaaaaaad,bad,2
13863,badd,bad,2
13864,baaaaaaaaaaaaaaad,bad,2
13865,baaad,bad,2
13866,badddddddddddddd,bad,2
13867,baaaaaaaaaaad,bad,2
13868,bbbbbbbbbbbbbbbad,bad,2
13869,badddddd,bad,2
13870,bbbbad,bad,2
13871,bbbbbbbbbad,bad,2
13872,baaaaaaaaad,bad,2
13873,baad,bad,2
13874,bbbbbbbbbbad,bad,2
13875,baaaaaaaad,bad,2
13876,baaad,bad,2
13877,badddddddddddd,bad,2
13878,badddddd,bad,2
13879,badddddddddd,bad,2
13880,baaaaaaaaaad,bad,2
13881,bbbbbbbbbbbbbbbad,bad,2
13882,baaaad,bad,2
13883,bbbbbbbbbbbbad,bad,2
13884,bbbbbbbbad,bad,2
13885,badddd,bad,2
13886,baddddddddddddddd,bad,2
13887,badddddd,bad,2
13888,baddd,bad,2
13889,baad,bad,2
13890,badddd,bad,2
13891,bbad,bad,2
13892,baddddddddd,bad,2
13893,bbbbbbbbbbad,bad,2
13894,badddddddddddddd,bad,2
13895,baddddddddddddddd,bad,2
13896,baddddddddddd,bad,2
13897,bbbbbad,bad,2
13898,badddddddddddddd,bad,2
13899,baddddd,bad,2
13900,baaaaaaaaad,bad,2
13901,baddd,bad,2
13902,bbbad,bad,2
13903,baaaaad,bad,2
13904,bbbbbad,bad,2
13905,baddddd,bad,2
13906,baddddd,bad,2
13907,bbbbbbad,bad,2
13908,badddddddddddddd,bad,2
13909,baaaaaaaaad,bad,2
13910,baad,bad,2
13911,baaaaaaaaaaaaad,bad,2
13912,badddd,bad,2
13913,baaaaaaaaaaad,bad,2
13914,bbbbbbbbbbbbbbad,bad,2
13915,badddddd,bad,2
13916,badddddddddddd,bad,2
13917,baaaaaaaaaaaaad,bad,2
13918,bbbbbbad,bad,2
13919,bbbbbbbbbad,bad,2
13920,badddddddddddd,bad,2
13921,bbbbbbbbad,bad,2
13922,baaaaaaaaaaaaaaad,bad,2
13923,baddddddddd,bad,2
13924,baaaaaaaaaaaaaaad,bad,2
13925,baaaaaaaad,bad,2
13926,badd,bad,2
13927,bbbbbbbbbbbbbbad,bad,2
13928,baaaaaaaaaaaaaaad,bad,2
13929,bbbbbbbbbbbbbbad,bad,2
13930,baaad,bad,2
13931,bbbbbbad,bad,2
13932,baaaaaad,bad,2
13933,baddddddddd,bad,2
13934,bbbbbbbbbbbbbbbad,bad,2
13935,baaaad,bad,2
13936,bbbbbbbad,bad,2
13937,baad,bad,2
13938,bbbbbbbbbbad,bad,2
13939,bbad,bad,2
13940,bbbbbbbbbbbbbbbad,bad,2
13941,badddddddddddddd,bad,2
13942,badddddddd,bad,2
13943,baddddddddddddddd,bad,2
13944,baaaaaaaaaaad,bad,2
13945,baddddddddd,bad,2
13946,badddddd,bad,2
13947,bbbbad,bad,2
13948,baaad,bad,2
13949,baaaaaaaaaaad,bad,2
13950,baddddd,bad,2
13951,baddddddddddd,bad,2
13952,baddddddddddd,bad,2
13953,bbbad,bad,2
13954,baddd,bad,2
13955,baddd,bad,2
13956,baddddddddddddd,bad,2
13957,baddddd,bad,2
13958,baaaaaaad,bad,2
13959,badd,bad,2
13960,badddddddd,bad,2
13961,baaaaad,bad,2
13962,baddddddddddd,bad,2
13963,baaaad,bad,2
13964,baaaaaaaaaaaaaaad,bad,2
13965,bbad,bad,2
13966,baddd,bad,2
13967,baaaaaaaaaaaaaaad,bad,2
13968,baaaaaaaaaad,bad,2
13969,badddddddd,bad,2
13970,baaaaaaaaaaaaaad,bad,2
13971,baddd,bad,2
13972,baaaaaaaaaaaaad,bad,2
13973,baaaaaaaaaaad,bad,2
13974,bbbbbbbbbad,bad,2
13975,badddddd,bad,2
13976,bbbbbbbbbbbbad,bad,2
13977,badddddddddd,bad,2
13978,baaaaaad,bad,2
13979,bbbbbbbad,bad,2
13980,bbbbbbbbbbbbbad,bad,2
13981,badd,bad,2
13982,baddddddd,bad,2
13983,baaaaaaad,bad,2
13984,bbbbbbbad,bad,2
13985,badddd,bad,2
13986,baaaaaaaaaaad,bad,2
13987,baaaaad,bad,2
13988,bbbbbbbbbbbbbad,bad,2
13989,baddddddddddd,bad,2
13990,baddddddddddd,bad,2
13991,badddddddd,bad,2
13992,baaaaaaaaaaaad,bad,2
13993,badddddddddddddd,bad,2
13994,badddddd,bad,2
13995,baaaad,bad,2
13996,bbbbbbbbbbbbbbad,bad,2
13997,badddddddddddddd,bad,2
13998,baaaaaad,bad,2
13999,baaaaaaaaaad,bad,2
14000,nnnnnnnnnnnnno,no,2
14001,noooo,no,2
14002,noooooooooooo,no,2
14003,noooooooooooooo,no,2
14004,noo,no,2
14005,nooooo,no,2
14006,noooooo,no,2
14007,noooooooooo,no,2
14008,nooooooo,no,2
14009,noooo,no,2
14010,noooooooooo,no,2
14011,noooo,no,2
14012,nnno,no,2
14013,nnnnnno,no,2
14014,nooooooo,no,2
14015,nooooooooo,no,2
14016,nnnnnnnnnnnno,no,2
14017,nooooo,no,2
14018,nno,no,2
14019,nooooo,no,2
14020,nnno,no,2
14021,nnnnnnnno,no,2
14022,nnnnnnnnnno,no,2
14023,nooo,no,2
14024,nnnnnnnnnnno,no,2
14025,nooooooooooooo,no,2
14026,nnnnnnnnnno,no,2
14027,noo,no,2
14028,nnnnnnnnnnnno,no,2
14029,noooooooo,no,2
14030,nnnnnnnnnnnnno,no,2
14031,nnno,no,2
14032,noooooooooooooo,no,2
14033,nnnnnnnnnnnno,no,2
14034,nooo,no,2
14035,noooooooo,no,2
14036,nnnnnnnnnnno,no,2
14037,nooooooo,no,2
14038,noooooo,no,2
14039,nnnnnnnnnno,no,2
14040,nnnnnnnnnnno,no,2
14041,nnnnno,no,2
14042,nnno,no,2
14043,noooooooooo,no,2
14044,noooooooooooooo,no,2
14045,nnnnnnnno,no,2
14046,nnnnno,no,2
14047,nno,no,2
14048,noo,no,2
14049,noooooooo,no,2
14050,nnnnnno,no,2
14051,nooooo,no,2
14052,noo,no,2
14053,nnnnnnnnnnnnnnno,no,2
14054,nnnnnnnnnnnno,no,2
14055,nnnnnnnnnnnnno,no,2
14056,nooo,no,2
14057,noooooooooooooo,no,2
14058,nno,no,2
14059,nnnnno,no,2
14060,nnnnnnnnnnno,no,2
14061,nnno,no,2
14062,nooooooooooooooo,no,2
14063,noooooooooooo,no,2
14064,nooo,no,2
14065,noooooooooooo,no,2
14066,noooooooooooooo,no,2
14067,noooooooo,no,2
14068,nnnnnnnnnnno,no,2
14069,nooooooooooo,no,2
14070,nnnnnnnnno,no,2
14071,nnnno,no,2
14072,noooooooooo,no,2
14073,nnnnnnno,no,2
14074,nnnnnnnnnnno,no,2
14075,nooooo,no,2
14076,nooooooooooooooo,no,2
14077,nno,no,2
14078,nnnnnnnnnnnnno,no,2
14079,nnnnno,no,2
14080,noooooo,no,2
14081,nooo,no,2
14082,nooooooooooo,no,2
14083,nnno,no,2
14084,noooo,no,2
14085,nnnnnnnnnnnno,no,2
14086,nnnnnnno,no,2
14087,noooooooooooo,no,2
14088,nooooooooooooooo,no,2
14089,nno,no,2
14090,nnnno,no,2
14091,nooooooooo,no,2
14092,noooo,no,2
14093,noooo,no,2
14094,nnnnno,no,2
14095,nnnnnno,no,2
14096,nnnnnnnnno,no,2
14097,noooo,no,2
14098,noooooooooooo,no,2
14099,noooooooooooo,no,2
14100,nnnno,no,2
14101,nno,no,2
14102,nnnnnnnnnnnnnnno,no,2
14103,noo,no,2
14104,nnnnnnnnnnnnnno,no,2
14105,nnnnnnnnnno,no,2
14106,nooooooooooo,no,2
14107,nnnnnnnno,no,2
14108,noooooo,no,2
14109,nooooooo,no,2
14110,nooooooo,no,2
14111,nooooooooooo,no,2
14112,nooooooooo,no,2
14113,nooooooo,no,2
14114,nnnnnnnnnnnno,no,2
14115,nnnnnnnnnnnnnno,no,2
14116,nnnnnnnnnnno,no,2
14117,nnnnnnnnnnno,no,2
14118,noooo,no,2
14119,nnnnnnnnnnnnnnno,no,2
14120,nnnnnnno,no,2
14121,nooooooooo,no,2
14122,nnnnnnnnnnnnnnno,no,2
14123,nnnnnnnnnnno,no,2
14124,nnnnnnnnnnnnno,no,2
14125,nnnnno,no,2
14126,nooooooooooooooo,no,2
14127,nnnnno,no,2
14128,nnnnnnnnnnno,no,2
14129,nnnnnnnnnnnno,no,2
14130,nooooooooo,no,2
14131,nooooooooooo,no,2
14132,noo,no,2
14133,nnnnnnnnno,no,2
14134,nnnnnnnnno,no,2
14135,nnnnnnno,no,2
14136,noooooooooo,no,2
14137,nnnno,no,2
14138,nnnnnnnnnnnno,no,2
14139,nnnnnnnnno,no,2
14140,nooooooooooooooo,no,2
14141,noooooo,no,2
14142,nnnnnnnnnnnnnnno,no,2
14143,nnnnnno,no,2
14144,nnnnnnnnnno,no,2
14145,nooooooooooooooo,no,2
14146,nno,no,2
14147,nnnnnnnno,no,2
14148,nnnnnnnnnnno,no,2
14149,nnnnnnnnnnnnno,no,2
14150,nnnno,no,2
14151,nnnnnnnno,no,2
14152,noo,no,2
14153,noooooo,no,2
14154,noooooooooooooo,no,2
14155,nnnnnnnnnno,no,2
14156,noooooo,no,2
14157,nooooo,no,2
14158,nooooooooooooo,no,2
14159,noooo,no,2
14160,nooooooo,no,2
14161,nnnnnnnnnnno,no,2
14162,nooooo,no,2
14163,noo,no,2
14164,nnnnnnnnnno,no,2
14165,nooooooooo,no,2
14166,nooooooooo,no,2
14167,nooooooooooo,no,2
14168,noooooooooo,no,2
14169,nnnnnnnnnnnnnno,no,2
14170,nnnno,no,2
14171,nnno,no,2
14172,nooo,no,2
14173,noooooooooooooo,no,2
14174,nnnnnnnno,no,2
14175,nnnnnnnno,no,2
14176,nnnnnnnnnnnnnnno,no,2
14177,nnnnnno,no,2
14178,nnno,no,2
14179,nooo,no,2
14180,nnnnnnnnno,no,2
14181,nooooooooooooo,no,2
14182,nno,no,2
14183,nooooooooo,no,2
14184,noo,no,2
14185,nnnnnnnnno,no,2
14186,noooooooooooooo,no,2
14187,nooooooo,no,2
14188,noo,no,2
14189,nnnnnno,no,2
14190,nnno,no,2
14191,nooooooooooooo,no,2
14192,nnnnnnnnnnnno,no,2
14193,nnno,no,2
14194,nooooooooooooo,no,2
14195,nooooooooooooooo,no,2
14196,nnnnnnnnnnno,no,2
14197,noooooooooooo,no,2
14198,nnno,no,2
14199,noooooo,no,2
14200,noooooooooooooo,no,2
14201,nooooooooooooo,no,2
14202,noooooooo,no,2
14203,noooooooo,no,2
14204,nno,no,2
14205,nooooooooo,no,2
14206,noo,no,2
14207,nnnnnnnno,no,2
14208,noooooooooooooo,no,2
14209,nnnno,no,2
14210,noooooo,no,2
14211,nooooooooooooo,no,2
14212,nnnnnno,no,2
14213,nnnnnnnnnnnnnno,no,2
14214,nooooooooooooo,no,2
14215,nnnnnnnno,no,2
14216,nnnnnnnnnnnnno,no,2
14217,nnnnnnnno,no,2
14218,nnnnnnnnno,no,2
14219,nnnnnnnnnnnnnno,no,2
14220,nnno,no,2
14221,nnnnnnno,no,2
14222,nooo,no,2
14223,nooooooooooo,no,2
14224,noooooo,no,2
14225,nooooooooooooo,no,2
14226,nooooooooooo,no,2
14227,nooooooooooooo,no,2
14228,noooooooooooooo,no,2
14229,noooooooooooo,no,2
14230,nnnnnnnnno,no,2
14231,nooooooooo,no,2
14232,nnnnnno,no,2
14233,nnnnnnnno,no,2
14234,noooooooo,no,2
14235,noooooo,no,2
14236,noo,no,2
14237,noooooooooooo,no,2
14238,nno,no,2
14239,nooooooooooooooo,no,2
14240,nooooooooooooooo,no,2
14241,noooo,no,2
14242,nnnnnnnnnnnno,no,2
14243,noooooooo,no,2
14244,noooooooo,no,2
14245,nnnnnnnnnnnnnnno,no,2
14246,noooooooooo,no,2
14247,nnnnnno,no,2
14248,nnnnnnnnnnnno,no,2
14249,nnnnnnnnnnnnnnno,no,2
14250,nooooooooooooo,no,2
14251,nnnno,no,2
14252,nnnnnnnnnnnno,no,2
14253,noooooooooooo,no,2
14254,noooooooooooooo,no,2
14255,nnnnnnnnnnnno,no,2
14256,noooooooo,no,2
14257,nnnno,no,2
14258,nnnnnnnnnnnnno,no,2
14259,nnnno,no,2
14260,nno,no,2
14261,nooooooooooooo,no,2
14262,nooooooo,no,2
14263,noooooooo,no,2
14264,noooooo,no,2
14265,nooooooo,no,2
14266,noooooooooooo,no,2
14267,nnnnnnno,no,2
14268,nooo,no,2
14269,nooooooooooooooo,no,2
14270,nooooooooooooooo,no,2
14271,nnno,no,2
14272,nnno,no,2
14273,nooooooooooo,no,2
14274,noooooo,no,2
14275,nnnnno,no,2
14276,nnnnnnnnnnnnnno,no,2
14277,nooooooooooooooo,no,2
14278,nooooo,no,2
14279,nnno,no,2
14280,nnno,no,2
14281,nooooooooooo,no,2
14282,nooooooo,no,2
14283,nooooooooooo,no,2
14284,noooo,no,2
14285,noooooooooooo,no,2
14286,nnnnnno,no,2
14287,noooooo,no,2
14288,nnnno,no,2
14289,noo,no,2
14290,nnnnnno,no,2
14291,nnnnnnnnnnnnnno,no,2
14292,noooooooooooooo,no,2
14293,nnnnnnnnnnnnnnno,no,2
14294,nnnnnnnnnnnnno,no,2
14295,noooooooooo,no,2
14296,nnnnnnnnnnnnnnno,no,2
14297,nooooooooo,no,2
14298,nnnnnnnnno,no,2
14299,nnnnnnnnnnnnnnno,no,2
14300,nnnnnnnnnnnno,no,2
14301,nnnnnnnno,no,2
14302,noooooooooooo,no,2
14303,noooooooo,no,2
14304,nnnnnnnnnnnno,no,2
14305,nooooooooooooo,no,2
14306,nnno,no,2
14307,nnnnnnno,no,2
14308,nnnnnnnnnnnnnnno,no,2
14309,nnnno,no,2
14310,nooooooooooo,no,2
14311,nooooooooooooooo,no,2
14312,nnnnnnnnnnnnno,no,2
14313,noooooooooooooo,no,2
14314,nooooooooooooo,no,2
14315,noooooooooo,no,2
14316,nnnnnnnno,no,2
14317,nnnnno,no,2
14318,nnnnnnnnnnnnnno,no,2
14319,nooooooooooo,no,2
14320,noooooooo,no,2
14321,nooo,no,2
14322,nnnnnnno,no,2
14323,nnnnnnnnno,no,2
14324,nooo,no,2
14325,noooooooo,no,2
14326,nnnnnnnnnno,no,2
14327,nnnnnnnnnnnnnno,no,2
14328,nooooooo,no,2
14329,nooooooooooooooo,no,2
14330,nnnnnnnnnnnnnno,no,2
14331,noooooooooo,no,2
14332,nooooooooooooo,no,2
14333,nnnno,no,2
14334,nnnnnnnnno,no,2
14335,noooooooooooooo,no,2
14336,noooooo,no,2
14337,noooo,no,2
14338,nnnnnnno,no,2
14339,nnnnnnnnnnnno,no,2
14340,noooooo,no,2
14341,noooooo,no,2
14342,nooooooooooooo,no,2
14343,nooo,no,2
14344,nnnnnno,no,2
14345,nnnnnnnno,no,2
14346,nooo,no,2
14347,nnnnnnnnno,no,2
14348,nooooo,no,2
14349,nnnnnnnnnnnnnno,no,2
14350,nooo,no,2
14351,noooo,no,2
14352,nnnnnno,no,2
14353,nnnnnnnnnnno,no,2
14354,nnnnnnnnnno,no,2
14355,nnnnnnnnnnno,no,2
14356,nooooooooooooo,no,2
14357,noooooooooooooo,no,2
14358,nnnnnnnnnno,no,2
14359,nnnnnno,no,2
14360,nnnnnnnnnno,no,2
14361,nno,no,2
14362,nnnnnnnnno,no,2
14363,nnnnno,no,2
14364,nooooooooo,no,2
14365,nnnnnnnnnnnno,no,2
14366,nnnnnnnno,no,2
14367,nnnnnnnnnnnnno,no,2
14368,noooooo,no,2
14369,nnnnnnnnnno,no,2
14370,nnnno,no,2
14371,noo,no,2
14372,nnnnnnnnnnnnnno,no,2
14373,noooooooo,no,2
14374,nno,no,2
14375,nnno,no,2
14376,nnnnnnno,no,2
14377,nnnnnnnnno,no,2
14378,nnnnnnnnnno,no,2
14379,nnnno,no,2
14380,noooo,no,2
14381,nnnnnnnnnno,no,2
14382,nooooooooooooo,no,2
14383,nooooooooooooooo,no,2
14384,nnnnnnnnno,no,2
14385,nooo,no,2
14386,nnnno,no,2
14387,nnnnnno,no,2
14388,nooooooooooooo,no,2
14389,nnnnnnnnno,no,2
14390,nnno,no,2
14391,nnnnnnnno,no,2
14392,nnnnnnno,no,2
14393,noooooooo,no,2
14394,nnno,no,2
14395,nnnnnnnnnnno,no,2
14396,noo,no,2
14397,nnnnnnnnnnnnnnno,no,2
14398,nnnnnnnnnnnno,no,2
14399,nnnnnnnnnnno,no,2
14400,noooooooooooo,no,2
14401,noooooooo,no,2
14402,noo,no,2
14403,noooo,no,2
14404,nno,no,2
14405,nnnnnnnnno,no,2
14406,nnnnnnnnnnnnno,no,2
14407,nnnnnnno,no,2
14408,noooooooooooo,no,2
14409,nnnnnnno,no,2
14410,nnno,no,2
14411,noooo,no,2
14412,nnnnnnnnnnnnnnno,no,2
14413,nooooo,no,2
14414,nooo,no,2
14415,noooooooooooo,no,2
14416,nnnno,no,2
14417,noooooo,no,2
14418,nnnnnnnnnnnnnnno,no,2
14419,noooooooooooooo,no,2
14420,noo,no,2
14421,noooooooooooo,no,2
14422,nnnnnnnnno,no,2
14423,nnnnnnnnnno,no,2
14424,nooooooooooooooo,no,2
14425,nnnnnnnno,no,2
14426,nooooooooooo,no,2
14427,nooo,no,2
14428,nnnnnnnnnnnnnno,no,2
14429,nnnnnno,no,2
14430,nooo,no,2
14431,noo,no,2
14432,nnnnnnnnnnnnnno,no,2
14433,nno,no,2
14434,nnnnnnnnnnnno,no,2
14435,nnno,no,2
14436,nnnnnnnnnnnnnnno,no,2
14437,nno,no,2
14438,noooooo,no,2
14439,nooooooooooooooo,no,2
14440,noooooooo,no,2
14441,noooo,no,2
14442,nnnnnnnno,no,2
14443,nnnnnno,no,2
14444,noooooo,no,2
14445,nooooooooo,no,2
14446,nnnnnnno,no,2
14447,nnnnnnnnnnnnno,no,2
14448,nooooo,no,2
14449,nnnnnnnnnnnnno,no,2
14450,noooooooooooooo,no,2
14451,noo,no,2
14452,nnnnnnnnnnnnno,no,2
14453,nooooo,no,2
14454,nno,no,2
14455,noooooooo,no,2
14456,nooooooooooooo,no,2
14457,noo,no,2
14458,nooooo,no,2
14459,noooooooooooooo,no,2
14460,nnnnnnno,no,2
14461,noooooooooooooo,no,2
14462,noooooooooooooo,no,2
14463,nooooooooooooooo,no,2
14464,nooooooooo,no,2
14465,nnnnnnnnnno,no,2
14466,nnnnno,no,2
14467,noooo,no,2
14468,noooooooo,no,2
14469,nnnnnno,no,2
14470,noooooooo,no,2
14471,nnnnnnnnnnnnnno,no,2
14472,nooooooooo,no,2
14473,noooooooooo,no,2
14474,nnnnnnnnno,no,2
14475,nnnnnnnno,no,2
14476,noooooooooooooo,no,2
14477,nooooo,no,2
14478,nnnnnno,no,2
14479,nnnnnnnnnnnno,no,2
14480,nnnnnnnnnnno,no,2
14481,nnnnnnnno,no,2
14482,nnnnnnnnnnnnnnno,no,2
14483,nno,no,2
14484,noooooo,no,2
14485,nnnnnnnnnnnno,no,2
14486,nooo,no,2
14487,noooo,no,2
14488,noooooooooooooo,no,2
14489,noooooooooo,no,2
14490,nooooooooooooo,no,2
14491,nooo,no,2
14492,nnnnnnnno,no,2
14493,nnno,no,2
14494,noo,no,2
14495,nnnnnnnnnnnno,no,2
14496,nnnnnnnnno,no,2
14497,nooooooo,no,2
14498,noo,no,2
14499,nnnnnnnnnnnnno,no,2
14500,noooo,no,2
14501,nno,no,2
14502,noo,no,2
14503,nnnnnnnnno,no,2
14504,nnnno,no,2
14505,noooooooooooooo,no,2
14506,nooooooooo,no,2
14507,nnnnnnnno,no,2
14508,nnnnnnnnnnnnno,no,2
14509,nooooo,no,2
14510,nno,no,2
14511,nooo,no,2
14512,nnnno,no,2
14513,nnnnnnnnnnnnnno,no,2
14514,nnnnnnno,no,2
14515,nooooooooooo,no,2
14516,noooo,no,2
14517,noooooooooooooo,no,2
14518,nnnnnnno,no,2
14519,nnnnnnnnnnnno,no,2
14520,nnnnnnnnnnnno,no,2
14521,nnnnnnnnnnnno,no,2
14522,nnnnnnnnnnnno,no,2
14523,nooooooo,no,2
14524,nnnnno,no,2
14525,nnnnnnnnnnnno,no,2
14526,nooooooooooooooo,no,2
14527,nnnnnnnnno,no,2
14528,nnnnnnnnnnnno,no,2
14529,nnnno,no,2
14530,noooooooooooo,no,2
14531,nnnnno,no,2
14532,noooooooo,no,2
14533,nnnnnnnnnnnnnno,no,2
14534,noooooo,no,2
14535,nno,no,2
14536,nooooooooooooo,no,2
14537,noooo,no,2
14538,nooooooooooooooo,no,2
14539,nnnnnnno,no,2
14540,nnnnnnnnnnnnnnno,no,2
14541,noooooo,no,2
14542,nnnnnnnno,no,2
14543,nooo,no,2
14544,noooooo,no,2
14545,nnnnnnnnnnnnnnno,no,2
14546,nooooooooooooooo,no,2
14547,nnnnnnnnnnnnnno,no,2
14548,noooo,no,2
14549,noooo,no,2
14550,noooooooooooo,no,2
14551,nnnno,no,2
14552,nnnnnnnnno,no,2
14553,nnnnnno,no,2
14554,nooooooooooo,no,2
14555,nnnno,no,2
14556,nooooooooooo,no,2
14557,noooo,no,2
14558,nno,no,2
14559,nooooooooooooooo,no,2
14560,nooooooooooo,no,2
14561,nooooooo,no,2
14562,nnnnnnnno,no,2
14563,nooooooooo,no,2
14564,noooo,no,2
14565,nooooo,no,2
14566,nnnnnnno,no,2
14567,nooooooooooo,no,2
14568,nnnno,no,2
14569,nnnnnno,no,2
14570,nooooooooooo,no,2
14571,nnnnnnno,no,2
14572,noooooooooooo,no,2
14573,noooooooooooo,no,2
14574,nooooooooooooooo,no,2
14575,nnnnnnnnnnnnno,no,2
14576,nooooooo,no,2
14577,nnnnnnnnnnnnnnno,no,2
14578,noooooo,no,2
14579,nooooooooooo,no,2
14580,nnnno,no,2
14581,nooooooooooooo,no,2
14582,nooooo,no,2
14583,noooooooooooooo,no,2
14584,nnnnno,no,2
14585,nnnnnno,no,2
14586,nnnnnnnnno,no,2
14587,nnno,no,2
14588,nooooooooooooo,no,2
14589,nooooooooooo,no,2
14590,nno,no,2
14591,nnnnnno,no,2
14592,nooooooooooooooo,no,2
14593,nnnnno,no,2
14594,nnnnnno,no,2
14595,nooooooooooooo,no,2
14596,nnnnnnnnnnnnnno,no,2
14597,nnnnnnnnnnnno,no,2
14598,nooooooooooo,no,2
14599,nnnnnno,no,2
14600,noooooooooo,no,2
14601,noooooooo,no,2
14602,noooooooooooooo,no,2
14603,nnnnnno,no,2
14604,nnno,no,2
14605,nnnnnnno,no,2
14606,noooooooo,no,2
14607,nnnnnnnnnnnnno,no,2
14608,nooooooo,no,2
14609,nnnnnno,no,2
14610,noooooooo,no,2
14611,nnnnnnnnnno,no,2
14612,nnnnnnno,no,2
14613,noooooooooo,no,2
14614,nnnnnnnnnnnnnnno,no,2
14615,noooooo,no,2
14616,nnnnnnnnnnnnnnno,no,2
14617,noooooooooo,no,2
14618,noooooooooooo,no,2
14619,noooooooooooo,no,2
14620,nnnnno,no,2
14621,noooooooooooooo,no,2
14622,nooooooooooooo,no,2
14623,nnnnnnnno,no,2
14624,nooooooooo,no,2
14625,nnnnnno,no,2
14626,nnnno,no,2
14627,nnno,no,2
14628,nnnnnnno,no,2
14629,noooooo,no,2
14630,nnnnnnnno,no,2
14631,nnnnnnnnnnnnno,no,2
14632,nnnnnnnnnno,no,2
14633,nooooooo,no,2
14634,nooo,no,2
14635,nnnnnnnnnnnnno,no,2
14636,nooooooooooooo,no,2
14637,nooooo,no,2
14638,nnnnnnnnno,no,2
14639,nnnnnnnnnnnnnno,no,2
14640,nnnnnnnnnnnnno,no,2
14641,nooooooooooooo,no,2
14642,nnno,no,2
14643,noooooooooooo,no,2
14644,nno,no,2
14645,nnnnnnnnnnnnnno,no,2
14646,nnnnnno,no,2
14647,noo,no,2
14648,nnnnnnnnnnnnno,no,2
14649,nnnnnnnnnnno,no,2
14650,noooooooo,no,2
14651,nooooooo,no,2
14652,noooooooooo,no,2
14653,nnnnnnnnnnnno,no,2
14654,nnnnnnnnnnnnnno,no,2
14655,nooooooooooo,no,2
